1,hello sir i am from hdfc bank sir i have call you for your bank account verification do you want verify your account sir then tell me your aadhar card number and pan card and your debitcredit card number
1,hello sir i am from india bank sir i have call you for your bank account verification do you want verify your account sir then tell me your aadhar card number and pan card and your debitcredit card number
1,hello sir i am from obi bank sir i have call you for your bank account verification do you want verify your account sir then tell me your aadhar card number and pan card and your debitcredit card number
1,hello sir i am from allahabad bank sir i have call you for your bank account verification do you want verify your account sir then tell me your aadhar card number and pan card and your debitcredit card number
1,hello sir i am from bank of baroda sir i have call you for your bank account verification do you want verify your account sir then tell me your aadhar card number and pan card and your debitcredit card number
1,hello sir i am from unoin bank of india do you have fill application form for loan i called you for verify your document tell me your aadhar number and otp of your mobile number
1,hello sir i am from sbi bank of india do you have fill application form for loan i called you for verify your document tell me your aadhar number and otp of your mobile number
1,hello sir i am from axis bank of india do you have fill application form for loan i called you for verify your document tell me your aadhar number and otp of your mobile number
1,hello sir i am from hdfc bank of india do you have fill application form for loan i called you for verify your document tell me your aadhar number and otp of your mobile number
1,hello sir i am from bank of baroda india do you have fill application form for loan i called you for verify your document tell me your aadhar number and otp of your mobile number
1,hello sir i am from paytm there are offer in paytm upgrade your account so you can enjoy better cashback offrs
1,you won a lucky draw for shopping on an amazon provide your bank details for deposit your amount towards logistics charge
1,you won a lucky draw for shopping on an flipkard provide your bank details for deposit your amount towards logistics charge
1,you won a lucky draw for shopping on an myntra provide your bank details for deposit your amount towards logistics charge
1,hello sir we are from covid19 health care center for vaccination call 7845963214
1,hello sir i am from covid19 center you have filled the form for vaccination we are for vefication of your document
1,hello sir i am from covid19 center those who are vaccinated they will get money by indian goverment please tell me account detail to deposit money in your account
1,hello sir i am from covid19 center for vaccination you have to pay money please pay your money on this upi myupiaxis
1,hello you have won 10000 INR do you want to deposit it in your bank account
1,give me your bank account number and debit card number for deposit money in your bank account
1,hello siri am from sbi bankdo you want a new credit cardgive your aadhar and mobile number for issue a credit card
1,hello sir to get a 500 INR voucher for play rummy go to this link httpxyzabc
1,hello i am from indian army by mistakely i have given your mobile number in amozon during online shopping that why you have got an otp please tell me that otp
1,As a valued network customer you have been selected to receive 9000 INR prize reward To claim call 09061701461 Claim code KL341 Valid 12 hours only
1,Had your mobile 11 months or more you are entitled to Update to the latest colour mobiles with camera for Free Call The Mobile Update Co FREE on 08002986030
1,Congrats 1 year special cinema pass for 2 is yours Dont miss out
1,HI BABE I AM AT HOME NOW WANNA DO SOMETHING XXX
1,Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points To claim call 08719180248 Identifier Code 45239 Expires
1,Your Mobile No was awarded 2000 INR Bonus Caller Prize on 590021 This is our final try to contact U download xyz application to get it
1,Todays Vodafone numbers ending 7548 are selected to receive a 350 award If you have a match please call 08712300220 quoting claim code 4041 standard rates app
1,Sunshine Quiz Weekly quize Win a top Sony DVD call 789654123
1,Customer service annoncement You have a New Years delivery waiting for you Please call 07046744435 now to arrange delivery
1,You are a winner you have been specially selected to receive 1000 cash or a 4 holiday flights inc speak to a live operator to claim 0871277810810
1,Sir I need AXIS BANK account number and bank address
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am11pm as you have WON a guaranteed 1000 rupees cash or 5000 prize
1,Congratulations you are awarded 500 of CD vouchers or 125gift guaranteed  Free entry to 100 wkly draw txt MUSIC to 87066 TnCs wwwLdewcom1win150ppmx3age16
1,We tried to contact you are your reply to our offer of a Video Handset 750 anytime networks mins UNLIMITED TEXT Camcorder
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
1,your ringtone service has changed 25 Free credits Go to club4mobilescom to choose content now Stop
1,Ringtone Club Get the UK singles chart on your mobile each week and choose any top quality ringtone This message is free of charge
1,TheMob Check out our newest selection of content Games Tones Gossip babes and sport Keep your mobile fit and funky text WAP to 82468
1,Think your smart Win 200 this week in our weekly quiz text PLAY to 85222 nowTCs WinnersClub PO BOX 84 M26 3UZ 16 GBP150week
1,Valentines Day Special Win over 1000 in our quiz and take your partner on the trip of a lifetime Send GO to 83600 now 150pmsg received CustCare08718720201
1,Congratulations you are awarded 500 of CD vouchers or 125gift guaranteed  Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs wwwLdewcom1win150ppmx3age16
1,you are cashbalance is currently 500 INR  to maximize ur cashin now send CASH to 86688 only 150pmsg CC 08708800282 HGSuite3422Lands RowW1J6HL
1,Thanks for your Ringtone Order Reference T91 You will be charged GBP 4 per week You can unsubscribe at anytime by calling customer services on 09057039994
1,Double mins and texts for six months FREE Bluetooth on Orange Available on Sony Nokia Motorola phones Call MobileUpd8 on 08000839402 or call2optoutN9DX
1,four months half price Orange line rental  latest camera phones 4 FREE Had your phone 11mths  Call MobilesDirect free on 08000938767 to update now
1,FREE entry into our 250 weekly competition just text the word WIN to 80086 NOW 18 TC wwwtxttowincouk
1,Send a logo your lover  two names joined by a heart Text LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo POBox36504W45WQ TxtNO 4 no ads 150p
1,Someone has contacted our dating service and entered your phone because they fancy you To find out who it is call from a landline 09111032124  PoBox12n146tf150p
1,Booked ticket for pongal
1,You available now Im like right around hillsborough amp  ltgt th
1,ok mail Dear Dave this is your final notice to collect your 4 Tenerife Holiday or 5000 CASH award Call 09061743806 from landline
1,FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms  conditions visit www07781482378com
1,URGENT Your Mobile Number was awarded a 2000 Bonus Caller Prize on 020903 This is our second attempt to contact YOU Call 08718729755 BOX95QU
1,Todays Offer Claim your 150 worth of discount vouchers Text YES to 85023 now SavaMob member offers mobile T Cs 08717898035 300 Sub 16  Unsub reply X
1,You will recieve your tone within the next 24hrs For Terms and conditions please see Channel you Teletext Pg 750
1,You have won 1000 cash or a 2000 prize To claim call 09050000327
1,our mobile number has won 5000 to claim calls us back or ring the claims hot line on 09050005321
1,We tried to contact you are your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
1,For your chance to win a 250 wkly shopping spree TEXT SHOP to 80878 TsCs wwwtxt2shopcom custcare 08715705022 1x150pwk
1,You have been specially selected to receive a 2000 pound award Call 08712402050 BEFORE the lines close Cost 10ppm 16 TCs apply AG Promo
1,You have an important customer service announcement Call FREEPHONE 0800 542 0825 now
1,Speaking of does he have any cash yet
1,22 days to kick off For Euro2004 you will be kept up to date with the latest news and results daily To be removed send GET TXT STOP to 83222
1,Todays Vodafone numbers ending with 4882 are selected to a receive a 350 award If your number matches call 09064019014 to receive your 350 award
1,You have won 1000 cash or a 2000 prize To claim call 09050000327
1,Hi Im sure I am 20 years old and work as a lapdancer I love sex Text me live  Im i my bedroom now text SUE to 89555 By TextOperator G2 1DA 150ppmsg 18
1,Save yourself the stress If the person has a dorm account just send your account details and the money will be sent to you
1,You have WON a guaranteed 1000 cash or a 2000 prize To claim yr prize call our customer service representative on 08714712394 between 10am7pm
1,you are awarded a City Break and could WIN a 200 Summer Shopping spree every WeeK Text STORE to 88039
1,You have an important customer service announcement from PREMIER Call FREEPHONE 0800 542 0578 now
1,Congratulations your awarded either 500 of CD gift vouchers  Free entry to our 100 weekly draw text MUSIC to 87066
1,you have a secret admirer REVEAL who thinks you are So special Call 09065174042 To opt out Reply REVEAL STOP 150 per message record Customer care 07821230901
1,Dear Voucher Holder To claim this weeks offer at you PC please go to httpwwwetlpcoukexpressoffer TsCs apply To stop texts txt STOP to 80062
1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
1,Urgent call 09066350750 from your landline Your complimentary 4 Ibiza Holiday or 10000 cash await collection SAE TCs PO BOX 434 SK3 8WP 150 ppm 18
1,Talk sexy Make new friends or fall in love in the worlds most discreet text dating service Just text VIP to 83110 and see who you could meet
1,PRIVATE Your 2003 Account Statement for 07808 XXXXXX shows 800 unredeemed S I M points Call 08719899217 Identifier Code 41685 Expires 071104
1,Hello We need some posh birds and chaps to user trial prods for champneys Can i put you down I need your address and dob asap
1,What do you want for Xmas How about 100 free text messages  a new video phone with half price line rental Call free now on 0800 0721072 to find out more
1,Shop till you Drop IS IT YOU either 10K 5K 500 Cash or 100 Travel voucher Call now 09064011000 NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
1,Sunshine Quiz Wkly Q Win a top Sony DVD player if u know which country Liverpool played in mid week Txt ansr to 82277 150 SPTyrone
1,Reminder You have not downloaded the content you have already paid for Goto httpdoit mymoby tv to collect your content
1,Your free ringtone is waiting to be collected Simply text the password MIX to 85069 to verify Get Usher and Britney
1,Dear Matthew please call 09063440451 from a landline your complimentary 4Lux Tenerife holiday or 1000 CASH await collection
1,How about getting in touch with folks waiting for company Just text back your NAME and AGE to opt in Enjoy the community 150pSMS
1,your cashbalance is currently 500 pounds  to maximize your cashin now send GO to 86688 only 150pmsg CC 08718720201 PO BOX 11414 TCRW1
1,Filthy stories and GIRLS waiting for your
1,URGENT We are trying to contact you Todays draw shows that you have won a 800 prize GUARANTEED Call 09050001808 from land line Claim M95 Valid12hrs only
1,what is your  bank account number
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am11pm as you have WON a guaranteed 1000 cash or 5000 prize
1,Panasonic  BluetoothHdset FREE Nokia FREE Motorola FREE  DoubleMins  DoubleTxt on Orange contract
1,FREE for 1st week No1 Nokia tone for your mobile every week just text NOKIA to 8007 Get txting and tell your mates wwwgetzedcouk POBox 36504 W45WQ norm150ptone 16
1,We know someone who you know that fancies you Call 09058097218 to find out who
1,1000s flirting NOW Txt GIRL or BLOKE  ur NAME  AGE eg GIRL ZOE 18 to 8007 to join and get chatting
1,18 days to Euro2004 kickoff you will be kept informed of all the latest news and results daily Unsubscribe send GET EURO STOP to 83222
1,We have new local dates in your area  Lots of new people registered in YOUR AREA
1,Someone you know has asked our dating service 2 contact you Cant Guess who CALL 09058091854 NOW all will be revealed PO BOX385 M6 6WU
1,URGENT We are trying to contact you Todays draw shows that you have won a 800 prize GUARANTEED Call 09050003091 from land line Claim C52 Valid12hrs only
1,Dear you have been invited to XCHAT This is our final attempt to contact you Text CHAT to 86688
1,Dear Subscriber your draw for 100 gift voucher will be entered on receipt of a correct ans When was Elvis Presleys Birthday TXT answer to 80062
1,449050000301 You have won a 2000 price To claim call 09050000301
1,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
1,For taking part in our mobile survey yesterday You can now have 500 texts to use however you wish to get txts just send TeXT to 80160 TC wwwtxt43com 150p
1,Thank you winner notified by sms Good Luck No future marketing reply STOP to 84122 customer services 08450542832
1,1000s of girls many local to you who are virgins to this  are ready to for flil your every sexual need Can you forefil theirs text CUTE to 69911150p m
1,Sex up ur mobile with a FREE sexy pic of Jordan Just text BABE to 88600 Then every wk get a sexy celeb PocketBabecouk 4 more pics 16 3wk 087016248
1,You have 1 new voicemail Please call 08719181503
1,WIN a year supply of CDs 4 a store of ur choice worth 500  enter our 100 Weekly draw txt MUSIC to 87066 TsCs wwwLdewcomsubs161win150ppmx3
1,As a SIM subscriber you are selected to receive a Bonus Get it delivered to your door Txt the word OK to No 88600 to claim 150pmsg EXP 30Apr
1,You have 1 new voicemail Please call 08719181513
1,No 1 Nokia Tone 4 ur mob every week Just txt NOK to 87021 1st Tone FREE  so get txtin now and tell ur friends 150ptone 16 reply HL 4info
1,You are a winner U have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810
1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations wwwphb1com ph08700435505150p
1,FREE entry into our 250 weekly comp just send the word ENTER to 84128 NOW 18 TC wwwtextcompcom cust care 08712405020
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
1,HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870k
1,Bears Pic Nick and Tom Pete and  Dick In fact all types try gay chat with photo upload call 08718730666 10pmin 2 stop texts call 08712460324
1,500 New Mobiles from 2004 MUST GO Txt NOKIA to No 89545  collect yours todayFrom ONLY 1 www4tcbiz 2optout 08718726270150gbpmtmsg18 TXTAUCTION
1,Double Mins  Double Txt  12 price Linerental on Latest Orange Bluetooth mobiles Call MobileUpd8 for the very latest offers 08000839402 or call2optoutLF56
1,No 1 Nokia Tone 4 ur mob every week Just txt NOK to 87021 1st Tone FREE  so get txtin now and tell ur friends 150ptone 16 reply HL 4info
1,Congratulations ur awarded either 500 of CD gift vouchers  Free entry 2 our 100 weekly draw txt MUSIC to 87066 TnCs wwwLdewcom 1 win150ppmx3age16
1,As a registered optin subscriber ur draw 4 100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
1,CLAIRE here am havin borin time  am now alone U wanna cum over 2nite Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls1minmoremobsEMSPOBox45PO139WA
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
1,09066362231 URGENT Your mobile No 07xxxxxxxxx won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach YOU call 09066362231 ASAP
1,YOU 07801543489 are guaranteed the latests Nokia Phone a 40GB iPod MP3 player or a 500 prize Txt wordCOLLECT to No83355 TCLLC NYUSA 150pMt msgrcvd18
1,Hi its LUCY Hubby at meetins all day Fri  I will B alone at hotel U fancy cumin over Pls leave msg 2day 09099726395 Lucy x Calls1minMobsmoreLKPOBOX177HP51FL
1,Your account has been credited with 500 FREE Text Messages To activate just txt the word CREDIT to No 80488 TCs www80488biz
1,SMS ac JSco Energy is high but u may not know where 2channel it 2day ur leadership skills r strong Psychic Reply ANS wquestion End Reply END JSCO
1,HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 is a national rate call
1,Thanks for the Vote Now sing along with the stars with Karaoke on your mobile For a FREE link just reply with SING now
1,Our brand new mobile music service is now live The free music player will arrive shortly Just install on your phone to browse content from the top artists
1,URGENT Your Mobile No was awarded a 2000 Bonus Caller Prize on 10803 This is our 2nd attempt to contact YOU Call 08714719523 BOX95QU BT National Rate
1,You have won a Nokia 7250i This is what you get when you win our FREE auction To take part send Nokia to 86021 now
1,Hello from Orange For 1 months free access to games news and sport plus 10 free texts and 20 photo messages reply YES Terms apply wwworangecoukow
1,URGENT Your Mobile number has been awarded with a 2000 prize GUARANTEED Call 09061790121 from land line Claim 3030 Valid 12hrs only 150ppm
1,You have been selected to stay in 1 of 250 top British hotels  FOR NOTHING Holiday Worth 350 To Claim
1,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls1minMobsmoreLKPOBOX177HP51FL
1,todays vodafone numbers ending with 0089my last four digits are selected to received a 350 award If your number matches please call 09063442151 to claim your 350 award
1,Free Top ringtone sub to weekly ringtoneget 1st week freesend SUBPOLY to 816183 per weekstop sms08718727870
1,Sunshine Quiz Wkly Q Win a top Sony DVD player if u know which country the Algarve is in Txt ansr to 82277 150 SPTyrone
1,Free msg Sorry a service you ordered from 81303 could not be delivered as you do not have sufficient credit Please top up to receive the service
1,Hard LIVE 121 chat just 60pmin Choose your girl and connect LIVE Call 09094646899 now Cheap Chat UKs biggest live service VU BCM1896WC1N3XX
1,WOW The Boys R Back TAKE THAT 2007 UK Tour Win VIP Tickets  prebook with VIP Club Txt CLUB to 81303 Trackmarque Ltd infovipclub4u
1,Hi this is Mandy Sullivan calling from HOTMIX FMyou are chosen to receive 500000 in our Easter Prize drawPlease telephone 09041940223 to claim before 290305 or your prize will be transferred to someone else
1,Someone has conacted our dating service and entered your phone because they fancy youTo find out who it is call from landline 09111030116 PoBox12n146tf15
1,WIN We have a winner Mr T Foley won an iPod More exciting prizes soon so keep an eye on ur mobile or visit wwwwin82050couk
1,Todays Voda numbers ending 1225 are selected to receive a 50award If you have a match please call 08712300220 quoting claim code 3100 standard rates app
1,Hottest pics straight to your phone See me getting Wet and Wanting just for you xx Text PICS to 89555 now txt costs 150p textoperator g696ga 18 XxX
1,FREE NOKIA Or Motorola with upto 12mths 12price linerental 500 FREE xnet mins100txtmth FREE Btooth Call Mobileupd8 on 08001950382 or call 2optoutD3WV
1,This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy call 08718726970 NOW Only 10p per min BTnationalrate
1,You have WON a guaranteed 1000 cash or a 2000 prizeTo claim yr prize call our customer service representative on
1,Would you like to see my XXX pics they are so hot they were nearly banned in the uk
1,U have a secret admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09058094594
1,Dear 0776xxxxxxx Uve been invited to XCHAT This is our final attempt to contact u Txt CHAT to 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs
1,Urgent Please call 09061743811 from landline Your ABTA complimentary 4 Tenerife Holiday or 5000 cash await collection SAE TCs Box 326 CW25WX 150ppm
1,CALL 09090900040  LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR sic LISTENING 60P MIN 247MP 0870753331018
1,FreeMsg Hey U i just got 1 of these videopic fones reply WILD to this txt  ill send U my pics hurry up Im so bored at work xxx 18 150prcvd STOP2stop
1,Free entry in 2 a weekly comp for a chance to win an ipod Txt POD to 80182 to get entry std txt rate TCs apply 08452810073 for details 18
1,More people are dogging in your area now Call 09090204448 and join like minded guys Why not arrange 1 yourself Theres 1 this evening A150 minAPN LS278BB
1,You have won a guaranteed 200 award or even 1000 cashto claim UR award call free on 08000407165 18 2 stop getstop on 88222 PHP
1,URGENT Your mobile No  WON a 2000 Bonus Caller Prize on 020603 This is the 2nd attempt to reach YOU Call 09066362220
1,Sexy Singles are waiting for you Text your AGE followed by your GENDER as wither M or F EG23F For gay men text your AGE followed by a G eg23G
1,FreeMsg Claim ur 250 SMS messagesText OK to 84025 nowUse web2mobile 2 ur mates etc Join Txt250com for 150pwk
1,Well done ENGLAND Get the official poly ringtone or colour flag on yer mobile text TONE or FLAG to 84199 NOW Optout txt ENG STOP Box39822 W111WX 150
1,Final Chance Claim ur 150 worth of discount vouchers today Text YES to 85023 now SavaMob member offers mobile T Cs SavaMob POBOX84 M263UZ 300 Subs 16
1,PRIVATE Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points To claim call 08719180248 Identifier Code 45239 Expires
1,SMS SERVICES for your inclusive text credits pls goto wwwcomuknet login  unsubscribe with STOP no extra charge
1,FREE2DAY sexy St Georges Day pic of JordanTxt PIC to 89080 dont miss out then every wk a saucy celeb4 more pics c PocketBabecouk 0870241182716 3wk
1,You are a winner you have been specially selected to receive 1000 cash or a 2000 award Speak to a live operator to claim call 087123002209am7pm Cost 10p
1,Sunshine Hols To claim ur med holiday send a stamped self address envelope to Drinks on Us UK PO Box 113 Bray Wicklow Eire Quiz Starts Saturday Unsub Stop
1,U can WIN 100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwIdewcom SkillGame 1Winaweek age16 150p per messSubscription
1,123 Congratulations  in this weeks competition draw u have won the 1450 prize to claim just call 09050002311 b4280703 TCsstop SMS 08718727868 Over 18 only 150ppm
1,Your B4U voucher wc 2703 is MARSMS Log onto wwwB4Utelecom for discount credit To opt out reply stop Customer care call 08717168528
1,FreeMsg Hey  Im Buffy 25 and love to satisfy men Home alone feeling randy Reply 2 C my PIX QlynnBV Help08700621170150p a msg Send stop to stop txts
1,Sunshine Hols To claim ur med holiday send a stamped self address envelope to Drinks on Us UK PO Box 113 Bray Wicklow Eire Quiz Starts Saturday Unsub Stop
1,FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates zed POBox 36504 W45WQ norm150ptone 16
1,Shop till u Drop IS IT YOU either 10K 5K 500 Cash or 100 Travel voucher Call now 09064011000 NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
1,FREE camera phones with linerental from 449month with 750 cross ntwk mins 12 price txt bundle deals also avble Call 08001950382
1,URGENT Your mobile No 07xxxxxxxxx won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach YOU call 09066362231 ASAP BOX97N7QP 150PPM
1,URGENT Your 4 Costa Del Sol Holiday or 5000 await collection Call 09050090044 Now toClaim SAE TC s POBox334 Stockport SK38xh Cost150pm Max10mins
1,You have WON a guaranteed 1000 cash or a 2000 prize To claim yr prize call our customer service representative on 08714712379 between 10am7pm Cost 10p
1,Thanks for your ringtone order ref number K718 Your mobile will be charged 450 Should your tone not arrive please call customer services on 09065069120
1,Thanks for your ringtone order ref number R836 Your mobile will be charged 450 Should your tone not arrive please call customer services on 09065069154
1,SplashMobile Choose from 1000s of gr8 tones each wk This is a subscrition service with weekly tones costing 300p U have one credit  kick back and ENJOY
1,Forwarded from 88877FREE entry into our 250 weekly comp just send the word ENTER to 88877 NOW 18 TC wwwtextcompcom
1,Had your mobile 11mths  Update for FREE to Oranges latest colour camera mobiles  unlimited weekend calls Call Mobile 08000839402
1,You have 1 new message Please call 08718738034
1,Forwarded from 21870000Hi  this is your Mailbox Messaging SMS alert You have 4 messages You have 21 matches Please call back on 09056242159 to retrieve your messages and matches
1,Congrats 1 year special cinema pass for 2 is yours call 09061209465 now C Suprman V Matrix3 StarWars3 etc all 4 FREE bx420ip45we 150pm Dont miss out
1,WIN a year supply of CDs 4 a store of ur choice worth 500  enter our 100 Weekly draw txt MUSIC to 87066 TsCs wwwLdewcomsubs161win150ppmx3
1,Moby Pub QuizWin a 100 High Street prize if u know who the new Duchess of Cornwall will be Txt her first name to 82277unsub STOP 150 008704050406 SP Arrow
1,You have won a Nokia 7250i This is what you get when you win our FREE auction To take part send Nokia to 86021 now HGSuite3422Lands RowW1JHL 16
1,Congratulations Thanks to a good friend U have WON the 2000 Xmas prize 2 claim is easy just call 08718726971 NOW Only 10p per minute BTnationalrate
1,URGENT Your mobile number  WON a 2000 Bonus Caller prize on 100603 This is the 2nd attempt to reach you Call 09066368753 ASAP Box 97N7QP 150ppm
1,Double your mins  txts on Orange or 12 price linerental  Motorola and SonyEricsson with BTooth FREENokia FREE Call MobileUpd8 on 08000839402 or2optoutHV9D
1,Download as many ringtones as u like no restrictions 1000s 2 choose U can even send 2 yr buddys Txt Sir to 80082 3
1,Please CALL 08712402902 immediately as there is an urgent message waiting for you
1,Spook up your mob with a Halloween collection of a logo  pic message plus a free eerie tone txt CARD SPOOK to 8007 zed 08701417012150p per logopic
1,Fantasy Football is back on your TV Go to Sky Gamestar on Sky Active and play 250k Dream Team Scoring starts on Saturday so register nowSKY OPT OUT to 88088
1,Someone has contacted our dating service and entered your phone becausethey fancy you To find out who it is call from a landline 09058098002 PoBox1 W14RG 150p
1,Babe U want me dont u baby Im nasty and have a thing 4 filthyguys Fancy a rude time with a sexy bitch How about we go slo n hard Txt XXX SLO4msgs
1,Valentines Day Special Win over 1000 in our quiz and take your partner on the trip of a lifetime Send GO to 83600 now 150pmsg rcvd CustCare08718720201
1,WINNER As a valued network customer you hvae been selected to receive a 900 reward To collect call 09061701444 Valid 24 hours only ACL03530150PM
1,Hello Sir i am from paytm  Your kyc is finished with Paytm  Will you get kyc done
1,Hello sir I am speaking from Paytm  Have you ever had KYC if not done please get it done
1,Sir im speaking through phonepe  You have received a cashback of  5000  Why havent you received yet for receive it tell us about your bank account number
1,Sir give me your ATM number
1,Hello sir you are ending ATM card validity today  Please turn it on
1,Hello sir I am speaking from SBI Bank  You want to open a new account  So please share your Aadhaar number with us
1,Hello sir I am speaking from SBI Bank   5000 has been deducted from your account  Please share your account number to withdraw it
1,Sir I am speaking from ICICI Bank  Do you want to open your new account
1,Hello sir I am speaking from ICICI Bank  Your ATM card date has expired  Please share your Aadhaar number to run a new ATM card
1,Sir i can know your aadhar card number
1,Sir can I know your account number
1,Sir i can know your cvv pin
1,Sir i can know your atm card number
1,Hello sir I am talking to the insurance company  A new offer has come would you like to take
1,Hello sir I am talking to LIC  A new policy has come  Would you like to have it
1,Brother how are you I am speaking Raju  Will you give me your atm card
1,Hello yes brother I am speaking Vimal what are you doing Hey I wanted your ATM card will you
1,Hello friend I am speaking Vimali wanted your bank account number  There was some work
1,Hello i am a military man I need some help from you  Will help me
1,Hello I am from Maharashtra Police  Your account number has been hacked  Please share your account number with me
1,Hello I am from Mumbai Police  Your mobile number is used in crime  Please share the data
1,I am from ICICI Bank  You have received an offer  To avail this a 4 digit otp has been placed on your mobile number  Please share otp with me
1,Hello Sir Do you want to make your license from home
1,Dear 7977XXXX34 WIN 1st Prize of Rs 2 Lakhs Create your team for IND vs ENG 1st ODI on Paytm First Games  Win Up to Rs 10 Cr Click mpaytmmefnpt TC
1,FreeMSG You have been awarded a FREE mini DIGITAL CAMERA just reply SNAP to collect your prize quizclub Opt out Stop 80122300pwk SPRWM Ph08704050406
1,This message is brought to you by GMW Ltd and is not connected to the
